country_id,trade_type,shipping_line_id,container_type,container_size,line_items,commodity,local_currency
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",imo_classes-5.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",infectious_substances-6.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",miscellaneous_dangerous_goods-9,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",radioactive_material-7,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,40,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 165, 'upper_price': 165, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'BL', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'SC', 'unit': 'per_container', 'lower_price': 10, 'upper_price': 10, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",toxic_substances-6.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",corrosives-8,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",emit_flammable_gases_with_water-4.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_liquids-3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids-4.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids_self_heat-4.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",imo_classes-5.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",infectious_substances-6.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",miscellaneous_dangerous_goods-9,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",radioactive_material-7,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,20,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",toxic_substances-6.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",corrosives-8,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",emit_flammable_gases_with_water-4.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_liquids-3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids-4.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids_self_heat-4.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",imo_classes-5.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",infectious_substances-6.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",miscellaneous_dangerous_goods-9,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",radioactive_material-7,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,export,fb1aa2f1-d136-4f26-ad8f-2e1545cc772a,standard,40,"[{'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",toxic_substances-6.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",corrosives-8,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",emit_flammable_gases_with_water-4.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_liquids-3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids-4.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",flammable_solids_self_heat-4.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",gases-2.3,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",imo_classes-5.1,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",infectious_substances-6.2,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",miscellaneous_dangerous_goods-9,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",radioactive_material-7,KES
3a8af1c5-960c-4765-81e2-d20e3c499c2f,import,b2f92d49-6180-43bd-93a5-4d64f5819a9b,standard,20,"[{'code': 'THC', 'unit': 'per_container', 'lower_price': 110, 'upper_price': 110, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'DO', 'unit': 'per_bl', 'lower_price': 70, 'upper_price': 70, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISC', 'unit': 'per_container', 'lower_price': 60, 'upper_price': 60, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CMF', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'CSI', 'unit': 'per_container', 'lower_price': 25, 'upper_price': 25, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}, {'code': 'ISPS', 'unit': 'per_container', 'lower_price': 6, 'upper_price': 6, 'currency': 'USD', 'slabs': [], 'remarks': [], 'location_id': None}]",toxic_substances-6.1,KES
